,customer_id,season,season_first,sum_customer_transaction,gender,region,crop,literacy,has_phone,community_received_premium
10255,160606,2018 major,2018 major,1.0,M,GH-NP,Maize,none,no_phone,premium_paid
10256,182355,2018 major,2018 major,1.0,undefined,GH-NP,Sorghum,native_rw,no_phone,premium_paid
10257,170552,2018 major,2018 major,5.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10258,183403,2018 major,2018 major,8.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10259,196444,2018 major,2018 major,10.0,undefined,GH-UE,Rice,native_rw,no_phone,premium_paid
10260,29486,2017 major,2017 major,1.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
10261,182679,2018 major,2018 major,1.0,undefined,GH-BA,Maize,native_rw,yes_phone,not_premium_paid
10262,171321,2018 major,2018 major,1.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
10263,142991,2018 major,2018 major,5.0,M,GH-NP,Maize,native_r,yes_phone,not_premium_paid
10264,147714,2018 major,2018 major,20.0,M,GH-NP,Maize,none,no_phone,premium_paid
10265,203706,2018 minor,2018 minor,20.0,undefined,GH-AH,Maize,native_rw,yes_phone,premium_paid
10266,188838,2018 major,2018 major,2.0,undefined,GH-BA,Groundnut,native_rw,no_phone,premium_paid
10267,59231,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
10268,884,2016 major,2016 major,36.0,undefined,GH-UW,Maize,native_rw,no_phone,premium_paid
10269,171490,2018 major,2018 major,2.0,F,GH-NP,Maize,none,no_phone,premium_paid
10270,180793,2018 major,2018 major,11.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
10271,183385,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10272,119836,2017 major,2017 major,2.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
10273,179498,2018 major,2018 major,20.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
10274,1331,2016 major,2016 major,40.0,M,GH-UE,Maize,none,no_phone,not_premium_paid
10275,123358,2018 major,2018 major,20.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10276,192277,2019 major,2018 major,15.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
10277,93480,2018 major,2017 major,6.0,F,GH-UE,Maize,native_rw,no_phone,premium_paid
10278,77347,2018 major,2018 major,2.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
10279,178879,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10280,146016,2018 major,2018 major,24.0,F,GH-NP,Maize,none,yes_phone,premium_paid
10281,194641,2018 major,2018 major,40.0,M,GH-NP,Maize,native_rw,no_phone,premium_paid
10282,184734,2018 major,2018 major,1.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
10283,191297,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10284,182597,2018 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10285,19796,2018 major,2017 major,2.0,M,GH-NP,Maize,none,yes_phone,premium_paid
10286,191565,2018 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10287,46961,2018 major,2018 major,20.0,M,GH-NP,Groundnut,native_rw,yes_phone,premium_paid
10288,138740,2018 major,2018 major,10.0,M,GH-NP,Maize,native_r,yes_phone,not_premium_paid
10289,194702,2018 major,2018 major,5.0,undefined,GH-NP,Rice,native_rw,no_phone,not_premium_paid
10290,194336,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10291,196358,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10292,5737,2017 major,2017 major,2.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
10293,204474,2018 minor,2018 minor,20.0,M,GH-AH,Maize,native_rw,yes_phone,premium_paid
10294,109633,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
10295,204669,2018 minor,2018 minor,20.0,M,GH-AH,Maize,native_rw,yes_phone,not_premium_paid
10296,200386,2019 major,2018 major,8.0,undefined,GH-UE,Maize,native_rw,no_phone,premium_paid
10297,179432,2019 major,2018 major,6.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10298,181873,2019 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10299,1873,2016 major,2016 major,10.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
10300,3782,2018 major,2018 major,2.0,M,GH-NP,Maize,native_r,no_phone,premium_paid
10301,20238,2017 major,2017 major,5.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
10302,180610,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10303,186152,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
10304,191121,2018 major,2018 major,3.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
10305,37904,2018 major,2018 major,1.0,M,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
10306,1483,2016 major,2016 major,10.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
10307,4970,2018 major,2017 major,50.0,M,GH-NP,Maize,none,yes_phone,premium_paid
10308,11645,2017 major,2017 major,1.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
10309,2322,2016 major,2016 major,10.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
10310,70544,2018 major,2018 major,10.0,M,GH-UW,Maize,none,no_phone,not_premium_paid
10311,22956,2017 major,2017 major,2.0,M,GH-NP,Maize,none,yes_phone,premium_paid
10312,112461,2018 major,2018 major,1.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10313,183665,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10314,154078,2017 major,2017 major,3.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
10315,173117,2018 major,2018 major,20.0,M,GH-NP,Maize,none,no_phone,premium_paid
10316,110356,2018 major,2018 major,1.0,M,GH-NP,Maize,native_rw,no_phone,premium_paid
10317,204203,2018 minor,2018 minor,5.0,undefined,GH-BA,Maize,native_rw,no_phone,not_premium_paid
10318,171944,2018 major,2018 major,20.0,M,GH-NP,Maize,none,no_phone,premium_paid
10319,186662,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10320,182644,2018 major,2018 major,5.0,undefined,GH-BA,Maize,native_rw,no_phone,premium_paid
10321,4202,2018 major,2017 major,1.0,F,GH-UW,Maize,none,no_phone,not_premium_paid
10322,181312,2018 major,2018 major,2.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
10323,166363,2018 major,2018 major,1.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
10324,185932,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,yes_phone,premium_paid
10325,9022,2018 major,2017 major,4.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
10326,8302,2019 major,2017 major,7.0,F,GH-NP,Maize,none,no_phone,premium_paid
10327,189200,2018 major,2018 major,2.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
10328,450,2016 major,2016 major,5.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
10329,166284,2018 major,2018 major,10.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10330,181881,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10331,200255,2018 major,2018 major,10.0,F,GH-UE,Rice,native_rw,no_phone,not_premium_paid
10332,201579,2018 minor,2018 minor,20.0,undefined,GH-BA,Maize,native_rw,no_phone,not_premium_paid
10333,194348,2018 major,2018 major,17.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10334,6546,2017 major,2017 major,5.0,M,GH-NP,Rice,none,no_phone,not_premium_paid
10335,185067,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10336,711,2016 major,2016 major,18.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
10337,195197,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10338,182495,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10339,25000,2018 major,2018 major,20.0,M,GH-NP,Groundnut,native_rw,yes_phone,not_premium_paid
10340,184745,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10341,377,2016 major,2016 major,20.0,undefined,GH-NP,Rice,native_rw,no_phone,not_premium_paid
10342,140176,2019 major,2018 major,10.0,F,GH-NP,Maize,none,no_phone,premium_paid
10343,196783,2018 major,2018 major,5.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
10344,183976,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,premium_paid
10345,83440,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10346,177881,2018 major,2018 major,20.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
10347,667,2016 major,2016 major,18.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
10348,185145,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10349,184590,2019 major,2018 major,3.0,undefined,GH-UE,Sorghum,native_rw,no_phone,premium_paid
10350,185569,2018 major,2018 major,15.0,undefined,GH-BA,Maize,native_rw,yes_phone,premium_paid
10351,183731,2019 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10352,2444,2016 major,2016 major,18.0,undefined,GH-UE,Sorghum,native_rw,no_phone,not_premium_paid
10353,177566,2018 major,2018 major,1.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10354,183639,2018 major,2018 major,4.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10355,185814,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10356,200667,2018 minor,2018 minor,10.0,undefined,GH-BA,Groundnut,native_rw,no_phone,not_premium_paid
10357,12093,2017 major,2017 major,1.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
10358,164695,2018 major,2018 major,2.0,M,GH-NP,Rice,none,yes_phone,not_premium_paid
10359,190570,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10360,193979,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10361,12392,2017 major,2017 major,1.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
10362,187270,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10363,179448,2018 major,2018 major,5.0,undefined,GH-UW,Groundnut,native_rw,no_phone,premium_paid
10364,205231,2018 minor,2018 minor,20.0,M,GH-AH,Maize,native_rw,yes_phone,premium_paid
10365,59298,2019 major,2018 major,3.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
10366,183906,2019 major,2018 major,8.0,undefined,GH-UE,Groundnut,native_rw,no_phone,premium_paid
10367,194659,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10368,179399,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10369,199786,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10370,187640,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10371,120067,2018 major,2018 major,3.0,F,GH-UW,Groundnut,none,no_phone,not_premium_paid
10372,206375,2019 major,2019 major,20.0,M,GH-AH,Maize,native_rw,yes_phone,not_premium_paid
10373,200093,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10374,494,2017 major,2016 major,2.0,M,GH-UW,Maize,none,no_phone,not_premium_paid
10375,182020,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10376,186312,2018 major,2018 major,2.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
10377,1763,2016 major,2016 major,38.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
10378,179392,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10379,192388,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10380,1473,2016 major,2016 major,20.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
10381,193913,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10382,166284,2018 major,2018 major,10.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10383,2116,2016 major,2016 major,18.0,M,GH-UE,Maize,none,yes_phone,premium_paid
10384,194589,2018 major,2018 major,20.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
10385,5402,2018 major,2018 major,2.0,F,GH-UW,Maize,none,no_phone,not_premium_paid
10386,186805,2018 major,2018 major,20.0,undefined,GH-BA,Groundnut,native_rw,no_phone,premium_paid
10387,23121,2017 major,2017 major,20.0,M,GH-UE,Maize,none,no_phone,not_premium_paid
10388,59298,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
10389,184,2016 major,2016 major,20.0,undefined,GH-NP,Rice,native_rw,no_phone,not_premium_paid
10390,185840,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10391,5876,2017 major,2017 major,2.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
10392,176437,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10393,187307,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10394,179455,2018 major,2018 major,6.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10395,179382,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10396,183305,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10397,121602,2018 major,2018 major,6.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
10398,88642,2018 major,2018 major,10.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10399,204683,2018 minor,2018 minor,20.0,M,GH-BA,Rice,native_rw,yes_phone,premium_paid
10400,191268,2018 major,2018 major,20.0,undefined,GH-NP,Rice,native_rw,no_phone,premium_paid
10401,200371,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10402,181914,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10403,191451,2018 major,2018 major,2.0,undefined,GH-UW,Rice,native_rw,no_phone,not_premium_paid
10404,162,2018 major,2016 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10405,193484,2019 major,2018 major,30.0,undefined,GH-NP,Rice,native_rw,no_phone,not_premium_paid
10406,192963,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10407,163205,2017 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10408,8522,2017 major,2017 major,1.0,F,GH-NP,Maize,none,yes_phone,not_premium_paid
10409,1334,2016 major,2016 major,30.0,F,GH-UE,Maize,none,no_phone,not_premium_paid
10410,185954,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10411,188729,2018 major,2018 major,20.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
10412,180880,2018 major,2018 major,10.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
10413,1260,2016 major,2016 major,5.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
10414,172618,2018 major,2018 major,10.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
10415,185255,2018 major,2018 major,2.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
10416,97,2017 major,2016 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10417,1096,2016 major,2016 major,20.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
10418,184127,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10419,192375,2018 major,2018 major,6.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10420,183286,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10421,86692,2018 major,2017 major,1.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10422,200162,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10423,178889,2018 major,2018 major,1.0,F,GH-NP,Maize,none,no_phone,premium_paid
10424,86399,2018 major,2018 major,1.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10425,177601,2018 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10426,155934,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10427,191585,2018 major,2018 major,2.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
10428,55208,2018 major,2018 major,1.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
10429,186318,2018 major,2018 major,2.0,undefined,GH-UE,Rice,native_rw,no_phone,premium_paid
10430,301,2017 major,2016 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10431,1083,2016 major,2016 major,18.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
10432,193128,2019 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10433,745,2016 major,2016 major,18.0,M,GH-UW,Maize,none,yes_phone,not_premium_paid
10434,7432,2017 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10435,191309,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10436,192719,2018 major,2018 major,20.0,undefined,GH-BA,Groundnut,native_rw,yes_phone,not_premium_paid
10437,200189,2018 major,2018 major,5.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
10438,80617,2018 major,2018 major,5.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
10439,89821,2018 major,2018 major,3.0,M,GH-NP,Maize,native_rw,no_phone,premium_paid
10440,12573,2018 major,2018 major,1.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
10441,195381,2019 major,2018 major,3.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
10442,176402,2018 major,2017 major,1.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10443,31756,2017 major,2017 major,1.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10444,92904,2018 major,2018 major,20.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
10445,153124,2018 major,2018 major,1.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10446,191942,2019 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10447,195218,2018 major,2018 major,10.0,undefined,GH-UE,Rice,native_rw,no_phone,premium_paid
10448,185049,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10449,19247,2018 major,2018 major,,F,GH-NP,Groundnut,none,no_phone,not_premium_paid
10450,185244,2018 major,2018 major,10.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
10451,176405,2019 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10452,12095,2017 major,2017 major,1.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
10453,203030,2018 minor,2018 minor,20.0,undefined,GH-AH,Maize,native_rw,yes_phone,premium_paid
10454,182348,2019 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10455,184731,2018 major,2018 major,20.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10456,186166,2019 major,2018 major,3.0,undefined,GH-NP,Sorghum,native_rw,no_phone,premium_paid
10457,179409,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10458,191245,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10459,173147,2017 major,2017 major,1.0,F,GH-NP,Maize,none,no_phone,premium_paid
10460,174606,2019 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10461,198579,2018 major,2018 major,5.0,undefined,GH-UE,Sorghum,native_rw,no_phone,not_premium_paid
10462,147819,2019 major,2018 major,20.0,M,GH-NP,Maize,native_rw,yes_phone,premium_paid
10463,192517,2018 major,2018 major,1.0,undefined,GH-UE,Maize,native_rw,no_phone,not_premium_paid
10464,184150,2019 major,2018 major,13.0,undefined,GH-UE,Sorghum,native_rw,no_phone,premium_paid
10465,186792,2018 major,2018 major,10.0,undefined,GH-BA,Maize,native_rw,yes_phone,not_premium_paid
10466,192788,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10467,7048,2017 major,2017 major,10.0,M,GH-UE,Groundnut,native_rw,yes_phone,not_premium_paid
10468,195459,2018 major,2018 major,5.0,undefined,GH-UE,Sorghum,native_rw,no_phone,not_premium_paid
10469,1668,2016 major,2016 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
10470,2938,2016 major,2016 major,36.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
10471,194521,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10472,4039,2017 major,2017 major,20.0,F,GH-UE,Maize,none,yes_phone,not_premium_paid
10473,183129,2019 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10474,194325,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10475,183987,2019 major,2018 major,8.0,undefined,GH-UE,Rice,native_rw,no_phone,premium_paid
10476,186138,2018 major,2018 major,20.0,undefined,GH-NP,Sorghum,native_rw,no_phone,not_premium_paid
10477,177389,2018 major,2018 major,11.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10478,173073,2018 major,2018 major,11.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10479,149712,2018 major,2018 major,1.0,M,GH-NP,Maize,none,yes_phone,not_premium_paid
10480,193082,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10481,814,2016 major,2016 major,18.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
10482,2622,2016 major,2016 major,10.0,F,GH-UE,Maize,none,no_phone,not_premium_paid
10483,192751,2018 major,2018 major,10.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10484,180859,2018 major,2018 major,10.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
10485,33948,2018 major,2018 major,9.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10486,35713,2018 major,2018 major,20.0,F,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10487,91286,2018 major,2018 major,2.0,M,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
10488,2205,2016 major,2016 major,15.0,undefined,GH-UE,Maize,native_rw,no_phone,premium_paid
10489,128136,2018 major,2018 major,1.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10490,188716,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10491,171832,2018 major,2018 major,20.0,M,GH-NP,Maize,none,no_phone,premium_paid
10492,20403,2018 major,2017 major,20.0,F,GH-NP,Maize,none,no_phone,not_premium_paid
10493,11568,2017 major,2017 major,2.0,M,GH-NP,Maize,none,no_phone,premium_paid
10494,175438,2018 major,2018 major,5.0,undefined,GH-UE,Sorghum,native_rw,no_phone,premium_paid
10495,124593,2018 major,2018 major,12.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10496,184075,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10497,187600,2018 major,2018 major,5.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
10498,155932,2018 major,2018 major,3.0,undefined,GH-NP,Maize,native_rw,yes_phone,not_premium_paid
10499,205655,2019 major,2019 major,20.0,undefined,GH-AH,Maize,native_rw,yes_phone,premium_paid
10500,185614,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10501,193054,2018 major,2018 major,20.0,undefined,GH-BA,Groundnut,native_rw,yes_phone,not_premium_paid
10502,184592,2018 major,2018 major,2.0,undefined,GH-UE,Maize,native_rw,no_phone,premium_paid
10503,170552,2018 major,2018 major,5.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10504,109714,2018 major,2018 major,2.0,M,GH-NP,Rice,none,no_phone,premium_paid
10505,11765,2017 major,2017 major,1.0,M,GH-NP,Maize,none,no_phone,not_premium_paid
10506,191954,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10507,185632,2018 major,2018 major,10.0,undefined,GH-UW,Maize,native_rw,no_phone,premium_paid
10508,195988,2018 major,2018 major,20.0,undefined,GH-UE,Sorghum,native_rw,no_phone,not_premium_paid
10509,185538,2019 major,2019 major,10.0,undefined,GH-BA,Groundnut,native_rw,yes_phone,premium_paid
10510,184746,2018 major,2018 major,1.0,undefined,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10511,202059,2018 minor,2018 minor,60.0,M,GH-AH,Maize,native_rw,no_phone,premium_paid
10512,190608,2018 major,2018 major,2.0,undefined,GH-UE,Groundnut,native_rw,no_phone,not_premium_paid
10513,194543,2018 major,2018 major,10.0,undefined,GH-UE,Maize,native_rw,no_phone,premium_paid
10514,50249,2017 major,2017 major,1.0,M,GH-NP,Maize,native_rw,no_phone,not_premium_paid
10515,87746,2018 major,2018 major,20.0,M,GH-UE,Maize,native_rw,yes_phone,not_premium_paid
10516,1924,2016 major,2016 major,10.0,M,GH-UE,Maize,none,no_phone,not_premium_paid
10517,2617,2016 major,2016 major,18.0,undefined,GH-UE,Sorghum,native_rw,no_phone,not_premium_paid
10518,188679,2018 major,2018 major,20.0,undefined,GH-NP,Groundnut,native_rw,no_phone,premium_paid
10519,109920,2018 major,2018 major,1.0,F,GH-NP,Maize,native_rw,no_phone,premium_paid
10520,184042,2018 major,2018 major,5.0,undefined,GH-UE,Groundnut,native_rw,no_phone,premium_paid
10521,38907,2018 major,2018 major,20.0,F,GH-NP,Groundnut,native_rw,no_phone,premium_paid
10522,6864,2017 major,2017 major,1.0,M,GH-NP,Maize,none,no_phone,premium_paid
10523,183503,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10524,199939,2019 major,2018 major,18.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10525,194589,2018 major,2018 major,20.0,undefined,GH-UW,Maize,native_rw,no_phone,not_premium_paid
10526,181158,2018 major,2018 major,2.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10527,159347,2018 major,2018 major,2.0,F,GH-NP,Groundnut,none,no_phone,premium_paid
10528,195193,2018 major,2018 major,5.0,undefined,GH-UE,Rice,native_rw,no_phone,not_premium_paid
10529,198533,2018 major,2018 major,5.0,undefined,GH-UE,Rice,native_rw,no_phone,not_premium_paid
10530,179368,2018 major,2018 major,5.0,undefined,GH-NP,Maize,native_rw,no_phone,premium_paid
10531,194467,2018 major,2018 major,20.0,undefined,GH-NP,Groundnut,native_rw,no_phone,not_premium_paid
